Source,Year,Consumption,Classification,Code,Entity,Population,GDP_2010_dolar,GDP_PPP_2010_dolar
Coal,2020,0.0046111112,Combustiveis Fosseis,AZE,Azerbaijan,10093121.0,37033932489.45148,126703037974.68356
Coal,2021,0.0015555555,Combustiveis Fosseis,AZE,Azerbaijan,10137750.0,0.0,0.0
Coal,1971,1.0869898,Combustiveis Fosseis,BGD,Bangladesh,68376204.0,0.0,0.0
Coal,1972,1.0869864,Combustiveis Fosseis,BGD,Bangladesh,69346705.0,0.0,0.0
Coal,1973,1.41251,Combustiveis Fosseis,BGD,Bangladesh,71144818.0,0.0,0.0
Coal,1974,1.255563,Combustiveis Fosseis,BGD,Bangladesh,72947807.0,0.0,0.0
Coal,1975,1.4531916,Combustiveis Fosseis,BGD,Bangladesh,74700345.0,0.0,0.0
Coal,1976,1.4357582,Combustiveis Fosseis,BGD,Bangladesh,76380080.0,0.0,0.0
Coal,1977,1.4997,Combustiveis Fosseis,BGD,Bangladesh,78137788.0,0.0,0.0
Coal,1978,1.4531916,Combustiveis Fosseis,BGD,Bangladesh,80007550.0,0.0,0.0
Coal,1979,1.0811831,Combustiveis Fosseis,BGD,Bangladesh,81908151.0,0.0,0.0
Coal,1980,1.4443297,Combustiveis Fosseis,BGD,Bangladesh,83929765.0,0.0,111258479102.95616
Coal,1981,1.4847789,Combustiveis Fosseis,BGD,Bangladesh,86154836.0,55324707948.244,116587051756.0074
Coal,1982,1.7986724,Combustiveis Fosseis,BGD,Bangladesh,88555336.0,48782019147.08442,120309557876.41428
Coal,1983,1.0179856,Combustiveis Fosseis,BGD,Bangladesh,91045478.0,45778897133.22092,126703721753.79428
Coal,1984,0.40738723,Combustiveis Fosseis,BGD,Bangladesh,93534239.0,49238829426.03072,131122413904.60793
Coal,1985,0.56964886,Combustiveis Fosseis,BGD,Bangladesh,95959099.0,51097327088.21233,135513907884.46529
Coal,1986,0.8602944,Combustiveis Fosseis,BGD,Bangladesh,98271746.0,51585872796.93486,141107000766.2835
Coal,1987,1.3543717,Combustiveis Fosseis,BGD,Bangladesh,100490256.0,54512750000.0,143661230769.23077
Coal,1988,1.395065,Combustiveis Fosseis,BGD,Bangladesh,102688833.0,56321687500.0,146222984375.0
Coal,1989,1.4531916,Combustiveis Fosseis,BGD,Bangladesh,104893674.0,58583971544.715454,151185437669.3767
Coal,1990,3.2725887,Combustiveis Fosseis,BGD,Bangladesh,107147651.0,59946926735.218506,155626910025.70694
Coal,1991,1.0463045,Combustiveis Fosseis,BGD,Bangladesh,109242834.0,59533872917.95188,160931114127.08203
Coal,1992,0.9823628,Combustiveis Fosseis,BGD,Bangladesh,111272102.0,58880720958.08384,167440747305.38925
Coal,1993,0.36620554,Combustiveis Fosseis,BGD,Bangladesh,113418757.0,57685988372.09303,173620033720.93027
Coal,1994,0.34295693,Combustiveis Fosseis,BGD,Bangladesh,115614891.0,59793485260.77098,180708828798.18597
Coal,1995,3.7317994,Combustiveis Fosseis,BGD,Bangladesh,117793338.0,64911235942.66814,187969321940.46307
Coal,1996,2.0461009,Combustiveis Fosseis,BGD,Bangladesh,119876868.0,67415926124.19701,195197240899.35764
Coal,1997,3.7550595,Combustiveis Fosseis,BGD,Bangladesh,122039226.0,68575578231.29252,204391238095.2381
Coal,1998,1.0811714,Combustiveis Fosseis,BGD,Bangladesh,124350471.0,70619136082.47424,213871429896.9073
Coal,1999,0.53477055,Combustiveis Fosseis,BGD,Bangladesh,126754824.0,71722593040.84721,223760877458.3964
Coal,2000,3.8364346,Combustiveis Fosseis,BGD,Bangladesh,129193327.0,70997045853.65854,233677054634.1464
Coal,2001,4.0689416,Combustiveis Fosseis,BGD,Bangladesh,131670484.0,69239258064.51613,243456624288.42508
Coal,2002,4.2491364,Combustiveis Fosseis,BGD,Bangladesh,134139826.0,69711765639.58917,255173892623.71616
Coal,2003,4.063126,Combustiveis Fosseis,BGD,Bangladesh,136503206.0,73501928767.12329,268899325114.15527
Coal,2004,4.0689416,Combustiveis Fosseis,BGD,Bangladesh,138789725.0,78191884393.0636,285319526011.5607
Coal,2005,8.347995,Combustiveis Fosseis,BGD,Bangladesh,140912590.0,80007121720.43011,302524157419.35486
Coal,2006,12.68387,Combustiveis Fosseis,BGD,Bangladesh,142628831.0,80133570833.33334,322625355000.00006
Coal,2007,10.351397,Combustiveis Fosseis,BGD,Bangladesh,144135934.0,86391542139.38411,343164866288.4927
Coal,2008,10.896065,Combustiveis Fosseis,BGD,Bangladesh,145421318.0,95741373390.55794,355450950448.69293
Coal,2009,13.614829,Combustiveis Fosseis,BGD,Bangladesh,146706810.0,107453439310.88487,378527016444.7925
Coal,2010,8.675766,Combustiveis Fosseis,BGD,Bangladesh,148391139.0,118920324345.1464,399460424499.2296
Coal,2011,12.915542,Combustiveis Fosseis,BGD,Bangladesh,150211005.0,128604999999.99998,420989000000.0
Coal,2012,10.657114,Combustiveis Fosseis,BGD,Bangladesh,152090649.0,130621336260.5196,464272895718.9902
Coal,2013,14.760409,Combustiveis Fosseis,BGD,Bangladesh,154030139.0,144886270465.20016,491763081139.56006
Coal,2014,9.351047,Combustiveis Fosseis,BGD,Bangladesh,155961299.0,164297865862.3137,526246006387.5089
Coal,2015,30.63301,Combustiveis Fosseis,BGD,Bangladesh,157830000.0,185189109142.45215,564969745570.5173
Coal,2016,23.035818,Combustiveis Fosseis,BGD,Bangladesh,159784568.0,207526721736.0868,609905360868.0435
Coal,2017,25.117134,Combustiveis Fosseis,BGD,Bangladesh,161793964.0,229158056888.2797,652139805346.1274
Coal,2018,28.568832,Combustiveis Fosseis,BGD,Bangladesh,163683958.0,244699899699.0973,703707846205.2825
Coal,2019,48.06491,Combustiveis Fosseis,BGD,Bangladesh,165516222.0,266036954007.8844,764552284494.0867
Coal,2020,52.34683,Combustiveis Fosseis,BGD,Bangladesh,167420951.0,286070548523.2068,759720177215.19
Coal,2021,42.310978,Combustiveis Fosseis,BGD,Bangladesh,169356251.0,0.0,0.0
Coal,1985,25.11238,Combustiveis Fosseis,BLR,Belarus,9975000.0,0.0,0.0
Coal,1986,27.471886,Combustiveis Fosseis,BLR,Belarus,10043000.0,0.0,0.0
Coal,1987,26.71054,Combustiveis Fosseis,BLR,Belarus,10111000.0,0.0,0.0
Coal,1988,28.616344,Combustiveis Fosseis,BLR,Belarus,10140000.0,0.0,0.0
Coal,1989,28.092268,Combustiveis Fosseis,BLR,Belarus,10170000.0,0.0,0.0
Coal,1990,24.710201,Combustiveis Fosseis,BLR,Belarus,10189348.0,0.0,0.0
Coal,1991,23.473154,Combustiveis Fosseis,BLR,Belarus,10194050.0,0.0,0.0
Coal,1992,19.550192,Combustiveis Fosseis,BLR,Belarus,10216470.0,20525988023.9521,81401578443.11378
Coal,1993,16.790056,Combustiveis Fosseis,BLR,Belarus,10239050.0,17761990697.67442,74759795348.83722
Coal,1994,11.763757,Combustiveis Fosseis,BLR,Belarus,10226955.0,23815071428.57143,65740041950.11338
Coal,1995,11.069911,Combustiveis Fosseis,BLR,Belarus,10193831.0,15548343991.179714,58034651598.67696
Coal,1996,13.434569,Combustiveis Fosseis,BLR,Belarus,10159569.0,20778871520.342613,58980512847.965744
Coal,1997,14.157129,Combustiveis Fosseis,BLR,Belarus,10117433.0,19746571428.57143,65353850340.136055
Coal,1998,12.563811,Combustiveis Fosseis,BLR,Belarus,10071963.0,21002974226.804127,70597049484.53609
Coal,1999,11.656456,Combustiveis Fosseis,BLR,Belarus,10026738.0,16385362581.946548,72412687846.69693
Coal,2000,11.571725,Combustiveis Fosseis,BLR,Belarus,9979610.0,14088892682.92683,75737759024.39024
Coal,2001,8.308523,Combustiveis Fosseis,BLR,Belarus,9928549.0,16233151802.656548,78819333017.0778
Coal,2002,7.837448,Combustiveis Fosseis,BLR,Belarus,9865548.0,18868522875.816998,82772954248.36601
Coal,2003,7.3767715,Combustiveis Fosseis,BLR,Belarus,9796749.0,22524547945.20548,88262722374.42923
Coal,2004,7.225938,Combustiveis Fosseis,BLR,Belarus,9730146.0,28492300578.034687,98357260115.60696
Coal,2005,7.9798536,Combustiveis Fosseis,BLR,Belarus,9663915.0,35981953548.3871,107378009462.3656
Coal,2006,7.1446896,Combustiveis Fosseis,BLR,Belarus,9604924.0,42646034166.66667,117888907500.00002
Coal,2007,8.080224,Combustiveis Fosseis,BLR,Belarus,9560953.0,50798448136.142624,127887521069.69205
Coal,2008,7.532654,Combustiveis Fosseis,BLR,Belarus,9527985.0,65615701911.82208,138390848224.73663
Coal,2009,7.1767774,Combustiveis Fosseis,BLR,Belarus,9504583.0,53324075959.27957,140172433829.28738
Coal,2010,7.5073485,Combustiveis Fosseis,BLR,Belarus,9483836.0,59027411402.157166,150400234976.88754
Coal,2011,9.018615,Combustiveis Fosseis,BLR,Belarus,9461643.0,61368000000.0,156715000000.0
Coal,2012,9.199352,Combustiveis Fosseis,BLR,Belarus,9446836.0,64347450420.78303,167595961946.57886
Coal,2013,9.764291,Combustiveis Fosseis,BLR,Belarus,9443211.0,72909588171.65526,173221113595.38406
Coal,2014,9.686455,Combustiveis Fosseis,BLR,Belarus,9448515.0,74824346344.92548,170675459190.91556
Coal,2015,8.61383,Combustiveis Fosseis,BLR,Belarus,9461076.0,53454664068.03686,162467863926.29343
Coal,2016,9.467982,Combustiveis Fosseis,BLR,Belarus,9469379.0,44714257612.880646,157869834091.7046
Coal,2017,9.7924595,Combustiveis Fosseis,BLR,Belarus,9458989.0,50222136394.79096,159349259766.96368
Coal,2018,14.68869,Combustiveis Fosseis,BLR,Belarus,9438785.0,53731012370.44466,164187991975.92776
Coal,2019,15.467899,Combustiveis Fosseis,BLR,Belarus,9419758.0,56669084099.86859,166584972404.73062
Coal,2020,9.734309,Combustiveis Fosseis,BLR,Belarus,9379952.0,52326607594.93672,165079881856.5401
Coal,2021,9.8974,Combustiveis Fosseis,BLR,Belarus,9340314.0,0.0,0.0
Coal,1965,222.93715,Combustiveis Fosseis,BEL,Belgium,9463667.0,0.0,0.0
Coal,1966,203.37099,Combustiveis Fosseis,BEL,Belgium,9527807.0,0.0,0.0
Coal,1967,199.59724,Combustiveis Fosseis,BEL,Belgium,9580991.0,0.0,0.0
Coal,1968,206.06418,Combustiveis Fosseis,BEL,Belgium,9618756.0,0.0,0.0
Coal,1969,200.69034,Combustiveis Fosseis,BEL,Belgium,9646032.0,0.0,0.0
Coal,1970,189.13449,Combustiveis Fosseis,BEL,Belgium,9655549.0,0.0,0.0
Coal,1971,156.61694,Combustiveis Fosseis,BEL,Belgium,9673162.0,0.0,0.0
Coal,1972,149.58344,Combustiveis Fosseis,BEL,Belgium,9711115.0,0.0,0.0
Coal,1973,125.52782,Combustiveis Fosseis,BEL,Belgium,9741720.0,0.0,0.0
Coal,1974,134.26744,Combustiveis Fosseis,BEL,Belgium,9772419.0,0.0,0.0
Coal,1975,100.27897,Combustiveis Fosseis,BEL,Belgium,9800700.0,0.0,0.0
Coal,1976,104.50377,Combustiveis Fosseis,BEL,Belgium,9818227.0,0.0,0.0
Coal,1977,105.99527,Combustiveis Fosseis,BEL,Belgium,9830358.0,0.0,0.0
Coal,1978,108.54405,Combustiveis Fosseis,BEL,Belgium,9839534.0,0.0,0.0
Coal,1979,120.93531,Combustiveis Fosseis,BEL,Belgium,9848382.0,0.0,0.0
Coal,1980,121.914505,Combustiveis Fosseis,BEL,Belgium,9859242.0,337078576962.2834,290037500509.684
Coal,1981,126.292564,Combustiveis Fosseis,BEL,Belgium,9858982.0,253061099815.1571,287038534195.9335
Coal,1982,126.49051,Combustiveis Fosseis,BEL,Belgium,9856303.0,209667122715.4047,288711241079.1993
Coal,1983,107.940125,Combustiveis Fosseis,BEL,Belgium,9855520.0,192014406408.09445,291565556492.4115
Coal,1984,125.178535,Combustiveis Fosseis,BEL,Belgium,9855372.0,175871209377.52628,296775223928.86017
Coal,1985,124.82668,Combustiveis Fosseis,BEL,Belgium,9858308.0,176582846213.89542,300527626854.0203
Coal,1986,106.50946,Combustiveis Fosseis,BEL,Belgium,9861823.0,240225834482.7586,306424763218.3908
Coal,1987,105.99314,Combustiveis Fosseis,BEL,Belgium,9870234.0,288025634615.38464,310079519230.7692
Coal,1988,107.10849,Combustiveis Fosseis,BEL,Belgium,9901664.0,300698697443.1818,322805511363.63635
Coal,1989,112.534515,Combustiveis Fosseis,BEL,Belgium,9937697.0,289964260162.6016,331110387533.87537
Coal,1990,123.63172,Combustiveis Fosseis,BEL,Belgium,9967379.0,344472379177.37787,336063183804.62726
Coal,1991,118.26103,Combustiveis Fosseis,BEL,Belgium,10004486.0,339283270820.4812,339612032078.9636
Coal,1992,105.84025,Combustiveis Fosseis,BEL,Belgium,10045158.0,366792991616.7665,342320561676.6467
Coal,1993,100.25862,Combustiveis Fosseis,BEL,Belgium,10084475.0,340541953488.37213,336971805813.95355
Coal,1994,107.76567,Combustiveis Fosseis,BEL,Belgium,10115603.0,362261743764.1724,346410837868.4808
Coal,1995,102.9294,Combustiveis Fosseis,BEL,Belgium,10136811.0,425617463065.0496,352127474090.408
Coal,1996,98.50768,Combustiveis Fosseis,BEL,Belgium,10156637.0,400398274089.9358,352810730192.71954
Coal,1997,91.96225,Combustiveis Fosseis,BEL,Belgium,10181245.0,354575047619.0476,364126721088.4354
Coal,1998,91.476814,Combustiveis Fosseis,BEL,Belgium,10203008.0,357355632989.69073,369837321649.4846
Coal,1999,80.15169,Combustiveis Fosseis,BEL,Belgium,10226419.0,349098840141.20026,380045068078.6687
Coal,2000,88.68365,Combustiveis Fosseis,BEL,Belgium,10251250.0,309468373658.5366,389810986341.4634
Coal,2001,84.474434,Combustiveis Fosseis,BEL,Belgium,10286570.0,300764299810.2467,391660040796.964
Coal,2002,72.41641,Combustiveis Fosseis,BEL,Belgium,10332785.0,322810270774.9767,398224351073.7628
Coal,2003,70.04909,Combustiveis Fosseis,BEL,Belgium,10376133.0,388865165296.8037,400847686757.9909
Coal,2004,65.15431,Combustiveis Fosseis,BEL,Belgium,10421137.0,439443248554.9134,415154300578.0347
Coal,2005,59.86575,Combustiveis Fosseis,BEL,Belgium,10478617.0,444521507956.98926,423706824946.2366
Coal,2006,59.076744,Combustiveis Fosseis,BEL,Belgium,10547958.0,455573549166.6667,433679783333.3334
Coal,2007,53.98673,Combustiveis Fosseis,BEL,Belgium,10625700.0,511053113452.188,448983844408.4279
Coal,2008,53.31606,Combustiveis Fosseis,BEL,Belgium,10709973.0,540479539602.0289,442722613343.7378
Coal,2009,34.345123,Combustiveis Fosseis,BEL,Belgium,10796493.0,506167165231.0102,438622636648.3947
Coal,2010,43.6005,Combustiveis Fosseis,BEL,Belgium,10895586.0,497033086286.5948,449059130200.3082
Coal,2011,41.048958,Combustiveis Fosseis,BEL,Belgium,11038264.0,523239000000.00006,451933000000.0
Coal,2012,38.662643,Combustiveis Fosseis,BEL,Belgium,11106932.0,486475896816.685,460268144163.9225
Coal,2013,40.907593,Combustiveis Fosseis,BEL,Belgium,11159407.0,503922727010.458,470648118283.4476
Coal,2014,39.672768,Combustiveis Fosseis,BEL,Belgium,11209057.0,508923584811.92334,478600794180.2697
Coal,2015,38.740704,Combustiveis Fosseis,BEL,Belgium,11274196.0,438788686746.988,494431681077.2502
Coal,2016,36.819427,Combustiveis Fosseis,BEL,Belgium,11331422.0,446112431921.5961,516123806790.33954
Coal,2017,36.070084,Combustiveis Fosseis,BEL,Belgium,11375158.0,461189594928.0329,528402989718.9856
Coal,2018,35.873142,Combustiveis Fosseis,BEL,Belgium,11427054.0,487053975259.11066,537450694082.2467
Coal,2019,35.961716,Combustiveis Fosseis,BEL,Belgium,11488980.0,469052051905.3877,546893523653.088
Coal,2020,27.956694,Combustiveis Fosseis,BEL,Belgium,11538604.0,445974354430.37976,511742244725.7384
Coal,2021,30.947184,Combustiveis Fosseis,BEL,Belgium,11592952.0,0.0,0.0
Coal,1965,20.17805,Combustiveis Fosseis,BRA,Brazil,84623747.0,0.0,0.0
Coal,1966,21.864399,Combustiveis Fosseis,BRA,Brazil,86979283.0,0.0,0.0
Coal,1967,22.59709,Combustiveis Fosseis,BRA,Brazil,89323288.0,0.0,0.0
Coal,1968,22.236559,Combustiveis Fosseis,BRA,Brazil,91659246.0,0.0,0.0
Coal,1969,24.818419,Combustiveis Fosseis,BRA,Brazil,94000381.0,0.0,0.0
Coal,1970,28.344795,Combustiveis Fosseis,BRA,Brazil,96369875.0,0.0,0.0
Coal,1971,28.53244,Combustiveis Fosseis,BRA,Brazil,98766288.0,0.0,0.0
Coal,1972,30.035912,Combustiveis Fosseis,BRA,Brazil,101194394.0,0.0,0.0
Coal,1973,29.51856,Combustiveis Fosseis,BRA,Brazil,103666904.0,0.0,0.0
Coal,1974,31.31228,Combustiveis Fosseis,BRA,Brazil,106167372.0,0.0,0.0
Coal,1975,37.225246,Combustiveis Fosseis,BRA,Brazil,108700515.0,0.0,0.0
Coal,1976,39.726395,Combustiveis Fosseis,BRA,Brazil,111286504.0,0.0,0.0
Coal,1977,50.386036,Combustiveis Fosseis,BRA,Brazil,113939886.0,0.0,0.0
Coal,1978,57.935013,Combustiveis Fosseis,BRA,Brazil,116664382.0,0.0,0.0
Coal,1979,62.928658,Combustiveis Fosseis,BRA,Brazil,119447303.0,0.0,0.0
Coal,1980,68.64476,Combustiveis Fosseis,BRA,Brazil,122288383.0,398066546381.2436,1559136513761.4678
Coal,1981,67.15785,Combustiveis Fosseis,BRA,Brazil,125168060.0,414775669131.23846,1479258393715.342
Coal,1982,70.991806,Combustiveis Fosseis,BRA,Brazil,128065095.0,417586203655.3525,1487879552654.4822
Coal,1983,79.83681,Combustiveis Fosseis,BRA,Brazil,130977370.0,324367669477.23444,1446987075885.3289
Coal,1984,98.5913,Combustiveis Fosseis,BRA,Brazil,133888775.0,309489770412.28784,1513678341147.9387
Coal,1985,116.54804,Combustiveis Fosseis,BRA,Brazil,136783180.0,474426201405.1522,1627051199063.232
Coal,1986,117.9925,Combustiveis Fosseis,BRA,Brazil,139643355.0,540229554022.9884,1752202061302.682
Coal,1987,123.55479,Combustiveis Fosseis,BRA,Brazil,142466264.0,567567634615.3846,1795525711538.4617
Coal,1988,126.26784,Combustiveis Fosseis,BRA,Brazil,145253973.0,608836072443.1819,1789630559659.091
Coal,1989,125.29147,Combustiveis Fosseis,BRA,Brazil,148003411.0,797292853658.5366,1830888363143.632
Coal,1990,111.62079,Combustiveis Fosseis,BRA,Brazil,150706446.0,783667821336.7609,1726647384318.766
Coal,1991,127.96354,Combustiveis Fosseis,BRA,Brazil,153336445.0,659585948180.1357,1731141142504.6267
Coal,1992,124.18001,Combustiveis Fosseis,BRA,Brazil,155900790.0,613318125748.503,1710621409580.8384
Coal,1993,127.936264,Combustiveis Fosseis,BRA,Brazil,158440875.0,668229506976.7443,1779560582558.1396
Coal,1994,131.33165,Combustiveis Fosseis,BRA,Brazil,160980472.0,830064621315.1927,1866761840136.0544
Coal,1995,137.72981,Combustiveis Fosseis,BRA,Brazil,163515328.0,1138017133406.8357,1935228502756.34
Coal,1996,142.11913,Combustiveis Fosseis,BRA,Brazil,166037122.0,1220218944325.482,1955966471092.0771
Coal,1997,142.97125,Combustiveis Fosseis,BRA,Brazil,168546707.0,1238609333333.3333,2010949578231.2925
Coal,1998,140.04022,Combustiveis Fosseis,BRA,Brazil,171039804.0,1193100075257.7322,2009960476288.66
Coal,1999,141.80779,Combustiveis Fosseis,BRA,Brazil,173486281.0,809803971759.9597,2004104190620.2725
Coal,2000,151.18149,Combustiveis Fosseis,BRA,Brazil,175873720.0,856246737560.9756,2068906535609.756
Coal,2001,148.78801,Combustiveis Fosseis,BRA,Brazil,178211881.0,711400282732.4479,2084685796963.947
Coal,2002,144.01038,Combustiveis Fosseis,BRA,Brazil,180476685.0,637366500466.8534,2147685986928.1045
Coal,2003,149.41873,Combustiveis Fosseis,BRA,Brazil,182629278.0,682623422831.0503,2164034326940.6396
Coal,2004,156.65688,Combustiveis Fosseis,BRA,Brazil,184722043.0,796958034682.081,2288637375722.544
Coal,2005,151.0846,Combustiveis Fosseis,BRA,Brazil,186797334.0,1027007816774.1936,2355877489892.473
Coal,2006,148.97397,Combustiveis Fosseis,BRA,Brazil,188820682.0,1235928243333.3335,2444483979166.667
Coal,2007,157.87172,Combustiveis Fosseis,BRA,Brazil,190779453.0,1515993230145.867,2589157241491.086
Coal,2008,160.13234,Combustiveis Fosseis,BRA,Brazil,192672317.0,1771946816230.9792,2671160285602.809
Coal,2009,129.20715,Combustiveis Fosseis,BRA,Brazil,194517549.0,1750246010963.195,2697610006264.683
Coal,2010,168.19763,Combustiveis Fosseis,BRA,Brazil,196353492.0,2278470459167.9507,2887019137904.4688
Coal,2011,179.673,Combustiveis Fosseis,BRA,Brazil,198185302.0,2614027000000.0,2970631000000.0
Coal,2012,177.79971,Combustiveis Fosseis,BRA,Brazil,199977707.0,2414466378338.822,2938191266008.05
Coal,2013,191.64679,Combustiveis Fosseis,BRA,Brazil,201721767.0,2387039597547.782,3026530159394.158
Coal,2014,203.76967,Combustiveis Fosseis,BRA,Brazil,203459650.0,2334036653655.0747,3028815149041.873
Coal,2015,204.981,Combustiveis Fosseis,BRA,Brazil,205188205.0,1708193900779.589,2860919167257.2646
Coal,2016,185.14966,Combustiveis Fosseis,BRA,Brazil,206859578.0,1684058003500.175,2754951491074.554
Coal,2017,195.27472,Combustiveis Fosseis,BRA,Brazil,208504960.0,1893797533927.3477,2770423121315.9697
Coal,2018,190.97849,Combustiveis Fosseis,BRA,Brazil,210166592.0,1716332080240.7222,2817069766633.233
Coal,2019,179.51239,Combustiveis Fosseis,BRA,Brazil,211782878.0,1651416324572.9304,2857192862680.683
Coal,2020,163.13281,Combustiveis Fosseis,BRA,Brazil,213196304.0,1246503392405.0632,2741129873417.7217
Coal,2021,197.9085,Combustiveis Fosseis,BRA,Brazil,214326223.0,0.0,0.0
Coal,1965,69.733475,Combustiveis Fosseis,BGR,Bulgaria,8204168.0,0.0,0.0
Coal,1966,71.908295,Combustiveis Fosseis,BGR,Bulgaria,8258057.0,0.0,0.0
Coal,1967,78.083824,Combustiveis Fosseis,BGR,Bulgaria,8310226.0,0.0,0.0
Coal,1968,84.82922,Combustiveis Fosseis,BGR,Bulgaria,8369603.0,0.0,0.0
Coal,1969,85.28278,Combustiveis Fosseis,BGR,Bulgaria,8434172.0,0.0,0.0
Coal,1970,93.28423,Combustiveis Fosseis,BGR,Bulgaria,8489574.0,0.0,0.0
Coal,1971,92.074715,Combustiveis Fosseis,BGR,Bulgaria,8536395.0,0.0,0.0
Coal,1972,94.9008,Combustiveis Fosseis,BGR,Bulgaria,8576200.0,0.0,0.0
Coal,1973,95.63349,Combustiveis Fosseis,BGR,Bulgaria,8620967.0,0.0,0.0
Coal,1974,94.00529,Combustiveis Fosseis,BGR,Bulgaria,8678745.0,0.0,0.0
Coal,1975,98.55262,Combustiveis Fosseis,BGR,Bulgaria,8720742.0,0.0,0.0
Coal,1976,91.865364,Combustiveis Fosseis,BGR,Bulgaria,8758599.0,0.0,0.0
Coal,1977,91.49321,Combustiveis Fosseis,BGR,Bulgaria,8804183.0,0.0,0.0
Coal,1978,97.55244,Combustiveis Fosseis,BGR,Bulgaria,8814032.0,0.0,0.0
Coal,1979,100.58787,Combustiveis Fosseis,BGR,Bulgaria,8825940.0,0.0,0.0
Coal,1980,105.507355,Combustiveis Fosseis,BGR,Bulgaria,8861535.0,88319402650.35678,128492132517.83891
Coal,1981,107.13555,Combustiveis Fosseis,BGR,Bulgaria,8891117.0,86366737523.10536,134278682070.2403
Coal,1982,112.55514,Combustiveis Fosseis,BGR,Bulgaria,8917457.0,84824309834.63882,139899279373.36813
Coal,1983,112.124825,Combustiveis Fosseis,BGR,Bulgaria,8939738.0,84449578414.8398,145068118043.84485
