Code,Year,GDP 2015 PPP,GDP 2022 (2015 USD PPP),GDP 2022 (2017 USD PPP),Multiplier
PRT,2013,314167370897.14343,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,2013,121884927215.21246,95855079058.75287,110500705571.58623,1.152789259125816
QAT,2013,223143078678.38373,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,2013,441529297039.87103,232157182662.58286,618949874244.5857,2.666081088450178
RUS,2013,3778883114313.862,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,2013,18592816005.202305,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,2013,1131644654.8835502,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,2013,601626474.5384767,317230918.72276026,781927947.0127091,2.46485415154651
SAU,2013,1459523675762.856,769633172339.6715,1827296689345.5232,2.374243672203698
SEN,2013,38275345782.267365,25370428994.03066,61726701334.17512,2.4330176422597596
SRB,2013,110326840826.32823,49937794675.51316,139192939447.1934,2.787326519956361
SYC,2013,2236665382.2073445,1733621174.5045874,3021613254.5143075,1.7429489780994318
SLE,2013,13337463015.68435,5394942200.073128,14068316520.035414,2.6076862361648137
SGP,2013,461544326493.0391,379708617460.4041,609001934463.2896,1.603866508314882
SXM,2013,1840130677.4025822,1361800684.8704658,1797170207.9567604,1.3197013541873104
SVK,2013,144656739274.10608,102540393597.41013,180204806885.07193,1.7574031126951262
SVN,2013,66400578063.78115,53538335168.05858,86623581475.20607,1.6179730132304604
SLB,2013,1509401275.7332602,1371124331.1997523,1628009899.9771755,1.1873539568455072
SOM,2013,16812732491.94282,8958058841.87096,25490993073.982456,2.845593395171142
ZAF,2013,755168618334.4465,360706580601.809,807294933431.9226,2.238093167263591
ESP,2013,1649535306148.4485,1323591183845.3113,1921788768753.8308,1.451950415059905
LKA,2013,234960624060.7978,88459606026.82028,270611247556.16,3.0591504949062593
KNA,2013,1243951869.8813424,973556961.3050189,1371098512.8937802,1.408339283051164
LCA,2013,2490549774.854691,1942933249.240279,2715892140.5688806,1.3978309041913004
VCT,2013,1303166289.0162125,879438071.1397102,1514793355.5781689,1.722455969656929
SDN,2013,168878378191.79462,78965707790.40533,167369383568.23056,2.1195198302087106
SUR,2013,11153784023.017601,4413928267.11963,9300027322.985222,2.1069729184915102
SWE,2013,465255103186.95,587578011005.7404,580550160212.7944,0.9880392889772771
CHE,2013,535490010955.1446,790318933740.3258,634296200128.2699,0.8025825689463741
TJK,2013,22304099737.39,13499137004.28639,41177442708.066605,3.05037593847603
TZA,2013,103810528618.19975,67153889893.31218,166596826737.2505,2.4808216918174653
THA,2013,1074459218555.5885,450139151522.5591,1255244370207.2144,2.788569636658914
TLS,2013,3634528498.5985203,2161456464.502912,5288854109.593488,2.4468936554823504
TGO,2013,12812097261.573221,7859198717.657496,19491266573.464966,2.4800577353609032
TTO,2013,43162714822.10614,21672195440.796017,35666506450.514824,1.645726504633478
TUN,2013,119369132955.8911,48116779200.71249,130592428617.41312,2.7140725290997736
TUR,2013,1831144168517.5562,1194401648109.1248,2817041474532.5967,2.3585378327234374
TKM,2013,61558686953.49506,46927329009.50038,94789611395.98215,2.019923430476772
TCA,2013,793634320.2550128,928828868.4682273,946892530.0118054,1.0194477822091896
TUV,2013,38378961.239212744,45116851.39841237,51937133.02909544,1.1511692731049727
UGA,2013,71486222590.45135,44147216889.61235,107732538124.33168,2.4403019196818425
UKR,2013,592302519470.7743,71962895140.23402,379892973994.65094,5.279011819276501
ARE,2013,545719872372.2198,431440812433.6535,707307425643.9161,1.6394077826206697
GBR,2013,2756134809547.033,3209502458759.0024,3186978981257.067,0.9929822526103799
USA,2013,17835998523381.844,20926835050999.996,21538083666841.68,1.0292088418698782
URY,2013,74647826647.9552,62345533960.79237,83607423058.24643,1.3410330740101633
UZB,2013,174840674377.36118,123818743181.09424,287794613066.2836,2.32432187302501
VUT,2013,763606706.7146041,841659631.2980758,910266227.1427542,1.0815134685013557
VNM,2013,655138848583.8093,358918387605.51,1118989578143.1003,3.11767136147115
PSE,2013,24942347997.293427,15612500000.0,28861611581.9086,1.848622038873249
ZMB,2013,50745829681.76796,26185157462.015854,67376967415.2346,2.5730976608779805
ZWE,2013,31633536428.06392,21963674100.4816,36035044448.11649,1.6406655955310476
ALB,2014,33475683862.486813,14319794712.62677,43032145215.430275,3.0050811536764424
DZA,2014,448116371955.0703,179602019799.3934,502836797680.8245,2.7997279665477506
AGO,2014,221995646360.7818,84884003207.67839,210192674041.07547,2.4762342266871546
ATG,2014,1824984975.9344,1625386015.5663264,2092965498.6233954,1.287672884212771
ARG,2014,1004870951838.0004,598312841626.6625,1038500903537.0753,1.7357155509376199
ARM,2014,32094211536.64451,14225451502.938084,44646008687.24302,3.1384598708885942
ABW,2014,3787290232.1002116,3458629953.8575096,4393369954.478044,1.2702630848316083
AUS,2014,1107892078532.8381,1586172577281.9646,1328629886582.1914,0.8376326167855622
AUT,2014,452383408466.61646,422235060667.7145,505142751774.37897,1.1963543505258798
AZE,2014,141767018076.3993,56692460618.264046,153082546341.84137,2.70022759062471
BHS,2014,13229219008.45599,12415913222.114647,14211478928.315609,1.1446180940603534
BHR,2014,64400264665.913605,35915819622.23451,76342224646.34322,2.1255877061784165
BGD,2014,642470816515.3323,305522973769.77783,1072141041304.6641,3.5091994165799116
BRB,2014,4295649655.064441,4671803289.539002,4342050281.818505,0.9294163329909731
BLR,2014,180649107524.27814,57251844490.04911,176183357453.7714,3.0773394119100157
BEL,2014,546426066893.87067,516334013910.15607,622703765727.1161,1.2060095770399288
BLZ,2014,3253139044.215984,2509307581.4663134,3839427623.501786,1.5300745320580498
BEN,2014,30612137154.29222,16765953415.373268,45869379412.79815,2.7358646583581083
BMU,2014,5039147649.755441,6757261642.8850765,5156616135.794429,0.7631221652078523
BOL,2014,82768211473.244,38319728331.377884,100778443555.23866,2.629936274175431
BIH,2014,42020930074.41224,20253843510.489414,54120255478.634735,2.672098036632207
BWA,2014,33147927352.846344,17511419429.825825,40818645769.76409,2.330972993556473
BRA,2014,3193430052501.08,1901461002548.223,3249826771296.481,1.7091209164643713
BRN,2014,26303987537.37252,13000432684.362951,26342902750.901257,2.026309692183304
BGR,2014,138723629614.97488,61747770024.9603,174307363231.7279,2.822893250416455
BFA,2014,33553250183.425755,16610125161.12291,48949444177.88855,2.9469641982263894
BDI,2014,8724367008.49515,3379450965.724945,9128118191.935005,2.7010654347449248
CPV,2014,3660791036.369918,2072800252.318005,4376993313.836453,2.1116329510967966
KHM,2014,51387685545.05371,24964207155.80371,76023115594.85773,3.045284599682701
CMR,2014,78723850095.37819,40247035778.39087,103940677455.943,2.582567273482288
CAN,2014,1685200865574.198,1761102321572.639,1919103211766.6484,1.0897170415702575
CYM,2014,4035858449.3889933,5561542246.168983,4902440234.204242,0.8814893454385323
CAF,2014,3672277040.524769,2034662228.5854633,4597115265.385968,2.259399717948257
TCD,2014,25499842273.69038,10462164584.338987,25037208134.91984,2.3931193141807876
CHL,2014,427978193980.9538,281423471715.4019,507464611471.7903,1.803206421904209
CHN,2014,16258467389910.344,16325084918817.193,25684414532114.31,1.573309704656362
COL,2014,650608032006.3422,354949695739.65753,810103779460.959,2.282305884986982
COM,2014,2274722212.3227434,1140337215.429494,2715974855.8402495,2.3817295613011376
COD,2014,75965037126.66548,52355494607.56282,112144335466.7943,2.1419783407144988
COG,2014,26668039984.133423,10175228552.173552,21912647905.44046,2.153528816879465
CRI,2014,89525599524.38985,69549856034.35025,114345667442.27005,1.6440820148613309
CIV,2014,97381355854.68385,68438760123.05962,155935333630.81125,2.2784652052495424
HRV,2014,102442519847.0301,64042742435.41905,132256136091.92622,2.0651229329426957
CUW,2014,4047847682.8762164,2608023260.7895446,3467150360.5245,1.3294169621304934
CYP,2014,28249205332.25325,27902745979.207535,41068271475.657196,1.4718361951279024
CZE,2014,361932001410.6416,215974795467.24942,438115477819.058,2.028549103941595
DNK,2014,293733480145.14233,356222057631.88745,353799230461.08997,0.9931985481558776
DJI,2014,3812208308.2530274,3307565405.1624985,5592373778.025646,1.6907825221829276
DMA,2014,868274077.8761696,533867403.0042049,833827717.9574826,1.5618629518590688
DOM,2014,147391382052.01324,98050971574.06995,217143110194.39716,2.2145941718727618
ECU,2014,192673794231.4038,100635339955.85878,195476780141.87552,1.9424267879217838
EGY,2014,986383822150.1699,453827104224.60486,1418537854129.6553,3.1257230802759692
SLV,2014,50284481843.71487,27100464996.83414,59536826547.47081,2.1968931733985326
GNQ,2014,36402670347.6074,9957665857.354395,24986774542.054,2.5093003621526035
EST,2014,40085861824.88648,28518917121.59921,50867209717.32932,1.7836304758852262
SWZ,2014,8972252035.234478,4822247028.231629,10885427645.900635,2.257335134880562
ETH,2014,162506340914.7281,105775519453.14902,293788053498.9423,2.777467366908743
FJI,2014,10447623322.424036,4939873229.038583,11518042114.46601,2.331647307618802
FIN,2014,245641204296.2792,259985498582.81244,273777977547.40417,1.0530509549177738
FRA,2014,2852837603528.6,2638406985036.3213,3120183016557.4175,1.1826011052326197
GAB,2014,29080735299.55982,15855897831.743963,33302039176.256992,2.10029350148721
GMB,2014,4126611731.2119164,1835641393.187567,5719424859.827765,3.1157637221810845
GEO,2014,45578167615.28632,20190828885.804707,63403374976.88251,3.140206642108619
DEU,2014,4117597889907.176,3633579269920.3105,4522545872199.405,1.2446531467300537
GHA,2014,130518161396.71744,68003830999.542915,183458814081.90674,2.6977717488172077
GRC,2014,306403156419.92474,211538468429.4315,330579477776.2994,1.5627392985809556
GRD,2014,1559127026.703909,1089874059.169431,1814201858.157969,1.664597705482166
GTM,2014,121522573075.63483,78182161579.31055,159033867811.59174,2.034145188608818
GIN,2014,22989898419.87707,13782241447.019966,37408147201.042915,2.714228113390903
GNB,2014,2946351087.3544903,1309350904.2584872,3906060695.9762416,2.983203878557158
GUY,2014,8583685352.270347,14270953618.873104,28818699423.762302,2.019395493350216
HTI,2014,32848904255.199375,14456828346.330471,32427707826.741947,2.243072066009068
HND,2014,46366750814.22978,25953884373.560226,59562493585.688286,2.2949356145843764
HKG,2014,407440515933.6533,318598258232.253,429591711531.7636,1.3483806029429017
HUN,2014,261231675020.5691,157531157312.5219,340947086291.47186,2.164315251078083
ISL,2014,16516866493.418835,21556161804.58636,21226927351.27783,0.9847266662640061
IND,2014,6629108597365.789,2961515505727.631,10078991437253.588,3.4033221901964095
IDN,2014,2500552696432.0195,1122285145727.062,3418905181206.3936,3.046378359566978
IRN,2014,1162524517108.675,487695221421.96594,1369087388258.7922,2.807260207034557
IRQ,2014,337878962485.9827,192925535194.34384,409320747067.00964,2.121651478922579
IRL,2014,271390613067.8004,498960174855.6298,576526788952.2828,1.1554565233970753
ISR,2014,307717470100.3065,408208262853.2228,424288967592.7524,1.0393933837280303
ITA,2014,2425397110830.377,1961616127794.061,2610600572587.215,1.3308417154598797
JAM,2014,27136914194.4561,14806380332.686832,28578744427.1919,1.9301641444466306
JPN,2014,5057889836119.825,4529854841042.583,5234968028228.504,1.1556591131347673
JOR,2014,91821390111.4515,43915711448.703224,107110421278.02966,2.439000024015152
KAZ,2014,421069253164.9511,221549683201.72678,512001895734.2957,2.311002608241622
KEN,2014,185853392091.79205,94795844230.47864,263736892044.1069,2.7821566882497426
KIR,2014,216547019.11614966,188123213.8747629,262820717.15726164,1.3970669102656637
KOR,2014,1926722538277.2058,1740868427277.0076,2352183466044.378,1.3511552218357843
XKX,2014,15946283248.569445,8325010072.51057,22333279563.535656,2.6826729780520995
KWT,2014,209082236236.31586,114891599078.73557,210883839333.27853,1.8355026914436032
KGZ,2014,27555732866.345787,8250690928.342178,35363790880.56379,4.286161145496876
LAO,2014,41122311944.71482,19570649661.62339,59841698222.96143,3.0577267110507127
LVA,2014,50688894959.13647,32102385241.814438,62005322543.1101,1.9314864635773568
LSO,2014,5392473362.914976,2192029732.9105654,5165830253.486556,2.356642419547564
LBR,2014,7293700421.6545105,3428189417.0464854,7746810704.500462,2.259738235577027
LBY,2014,119332634685.12244,55524882597.238106,134861104674.65955,2.428840879374822
LTU,2014,87548255021.86475,52484649637.55115,113138833289.70532,2.1556556835383347
LUX,2014,63038496898.92506,71655146215.63705,76900912144.08134,1.073208502187098
MAC,2014,91600632304.25587,22581086914.7884,36037605982.22017,1.5959199004995224
MDG,2014,36346014938.99798,13439517645.885014,44491072651.79339,3.3104664783423914
MWI,2014,23737890008.62337,11308596143.984386,29932139511.125328,2.646848391260992
MYS,2014,713997909958.0508,386875259314.18665,963289522396.374,2.48992278313169
MDV,2014,7655647914.971826,5780294641.8913555,11141639675.948202,1.9275210635806923
MLI,2014,35145277199.1621,16922029960.686731,48183616801.30887,2.847389876583901
MLT,2014,16202235681.624577,16134998796.05091,25834318919.971184,1.6011354724299212
MHL,2014,202787497.70281678,220602590.75970247,249594524.55063388,1.1314215471862326
MRT,2014,19293251319.51283,7657463958.919219,25244636785.409706,3.296735958646648
MUS,2014,25022590331.057728,13345493636.15359,28837730415.901497,2.160859028682063
MEX,2014,2374464743571.104,1284907941291.862,2582568146909.9355,2.0099246521220735
FSM,2014,358847493.4769712,314095835.36817086,372593072.92565346,1.1862400928968524
MDA,2014,29071734027.689884,9094802867.29332,33788660920.378643,3.7151614403748368
MNG,2014,32244525893.218468,14441951078.837976,41029306870.59268,2.840980879011118
MNE,2014,10990326258.05761,4869340027.242338,13645796059.124723,2.802391285632351
MAR,2014,259135285790.7576,125542482435.6025,307442372508.8543,2.448911050222048
MOZ,2014,31976741370.353016,19464182832.504753,41237363608.88964,2.118628044328897
MMR,2014,202791667131.84674,63341396862.698944,230255340470.1504,3.635147816036644
NAM,2014,23673899299.251854,11508641306.115656,25061165436.075184,2.1775954927674874
NRU,2014,114756402.7884741,109473838.3484576,139656376.97842604,1.2757054935252818
NPL,2014,86568611686.52528,33084084558.221825,122242249503.50688,3.6948959336741902
NLD,2014,880134128412.9026,894727808846.0239,1048768438652.2655,1.1721647950172864
NZL,2014,182243689449.57407,218076245422.57425,231534059956.43295,1.0617115106130932
NIC,2014,33436869694.273273,14728688609.737885,40455994652.237976,2.7467479097555545
NER,2014,21679121161.587543,14294168692.46473,33405781443.63323,2.3370216318521075
NGA,2014,973117620717.3127,535335926240.9961,1084655070144.4226,2.026120454423108
MKD,2014,30178230801.186676,11318055634.985886,35245490780.05232,3.1140941445015504
NOR,2014,322816033824.8152,433527994213.08246,367243687581.4444,0.8471048986076346
OMN,2014,140453671333.57416,86294680434.92406,161712160334.0003,1.8739528267440488
PAK,2014,912533244842.7382,399948712614.34515,1268022466678.0242,3.170462678550308
PAN,2014,110597092497.74046,67839490712.89425,146657957753.75363,2.161837540532691
PNG,2014,31063244720.24092,24976697194.942936,38064690768.172676,1.524008177345389
PRY,2014,76843059119.70601,41995687741.537224,91752936736.62402,2.184818053256281
PER,2014,357385723339.3207,223193723424.57364,433925987925.5163,1.9441675207867473
PHL,2014,700942323062.3082,407690005744.9653,991720215100.66,2.4325350171106255
POL,2014,1006862448644.2418,630289958880.488,1388423186501.7383,2.2028324693095787
PRT,2014,316656174341.04736,230324477738.9389,372331404762.8387,1.6165516076187847
PRI,2014,120434053585.88689,95855079058.75287,110500705571.58623,1.152789259125816
QAT,2014,235046251898.7316,170947179484.92123,260235088139.09518,1.5223128508069348
ROU,2014,459723284238.1777,232157182662.58286,618949874244.5857,2.666081088450178
RUS,2014,3806705792033.392,1471544636157.8418,4027358046152.418,2.7368235710931113
RWA,2014,19739466063.73576,12955125582.596163,32579162569.825268,2.5147701087198966
WSM,2014,1139112646.9392874,798752767.8644394,1146517103.8195064,1.4353842014029652
STP,2014,631143532.028571,317230918.72276026,781927947.0127091,2.46485415154651
