Code,Year,ConsumptionTotal,Population,PerCapitaConsumption
ROU,2001,425.1050409999999,21797590.000000004,19.502387236387136
ROU,2002,441.30679699999996,21653532.000000004,20.380360903708453
ROU,2003,441.244479,21481320.0,20.54084567428817
ROU,2004,457.3245,21289285.500000004,21.481439572032606
ROU,2005,458.295845,21092263.5,21.728149043842546
ROU,2006,467.6226410000001,20909401.5,22.36422888526963
ROU,2007,451.19214100000005,20744230.0,21.75024770743479
ROU,2008,452.447237,20597508.0,21.96611536696575
ROU,2009,395.30528100000004,20466318.000000007,19.314919322566958
ROU,2010,398.9329589999999,20335210.999999993,19.617842126152517
ROU,2011,408.6752849999999,20220285.0,20.21115355198999
ROU,2012,392.960333,20137118.0,19.51422904707615
ROU,2013,366.620449,20066545.999999996,18.270231907374598
ROU,2014,380.50665499999997,19995835.5,19.0292951249774
ROU,2015,382.464257,19906079.000000007,19.213440125501354
ROU,2016,382.570013,19797820.000000004,19.32384540318075
ROU,2017,388.997024,19698853.0,19.74719157506277
ROU,2018,396.421398,19606783.0,20.218584456205797
ROU,2019,387.34177099999994,19524210.999999993,19.83904860483223
ROU,2020,369.375665,19442038.499999993,18.99881357605583
ROU,2021,387.26132,19328560.000000004,20.0357046774307
ROU,2022,360.68603499999995,19659266.500000007,18.34687143592055
RUS,1985,9555.138879999999,142896392.50000003,66.86760045394425
RUS,1986,9724.455539999999,144046482.0,67.50914985900177
RUS,1987,10042.6247,145312018.49999997,69.11076457175497
RUS,1988,10218.0608,146464377.5,69.76481909398072
RUS,1989,10255.829619999999,147341507.99999997,69.60584128133127
RUS,1990,10076.10263,148005703.5,68.07915094974702
RUS,1991,9938.64297,148455401.5000001,66.94699465010704
RUS,1992,9566.619189999998,148725600.50000006,64.3239573942752
RUS,1993,8919.1302,148897269.99999997,59.90123391785492
RUS,1994,8138.4243,148829113.00000003,54.68301285918433
RUS,1995,7702.03282,148557451.5,51.84548295781717
RUS,1996,7413.202069999999,148233411.00000006,50.01033181379059
RUS,1997,7011.0051,147939972.0,47.390877564854485
RUS,1998,6997.94665,147672728.50000003,47.388212577111005
RUS,1999,7086.537369999999,147336387.50000003,48.0976728847787
RUS,2000,7214.09043,146844839.0,49.12729980248063
RUS,2001,7328.267569999999,146235530.5,50.11277043919227
RUS,2002,7298.46033,145590136.5,50.13018399086397
RUS,2003,7448.46719,144946722.49999997,51.38762064799363
RUS,2004,7514.087799999999,144353636.5,52.05333223455025
RUS,2005,7503.90225,143800049.5,52.1828905907296
RUS,2006,7836.93622,143338669.0,54.67426392804023
RUS,2007,7878.334579999999,143117692.99999997,55.047942814449925
RUS,2008,7914.625710000001,143086548.99999997,55.313555084762044
RUS,2009,7522.189580000001,143163642.99999997,52.54259686588167
RUS,2010,7814.577140000001,143242598.99999997,54.55484049127036
RUS,2011,8080.62968,143364542.5,56.364213487445824
RUS,2012,8128.42853,143629362.0,56.59308387097062
RUS,2013,8032.606819999999,143956865.99999997,55.79870584290158
RUS,2014,8057.55004,144285070.0,55.84465558356107
RUS,2015,7930.55502,144668389.49999997,54.818851909594265
RUS,2016,8092.62797,145109156.50000003,55.76924410004408
RUS,2017,8141.660270000001,145452536.0,55.97468764655985
RUS,2018,8441.75254,145652292.49999997,57.958253832496325
RUS,2019,8378.16973,145742286.49999997,57.486196567939814
RUS,2020,8075.28843,145617328.50000003,55.455545800649666
RUS,2021,8745.4905,145102755.0,60.2710162188168
RUS,2022,8025.71722,144713314.0,55.459425246802105
RWA,2000,0.0,8109988.499999998,0.0
RWA,2001,0.0,8223940.999999997,0.0
RWA,2002,0.0,8372306.000000002,0.0
RWA,2003,0.0,8567991.5,0.0
RWA,2004,0.0,8791852.499999998,0.0
RWA,2005,0.0,9026299.5,0.0
RWA,2006,0.0,9270065.5,0.0
RWA,2007,0.0,9523168.500000002,0.0
RWA,2008,0.0,9781996.5,0.0
RWA,2009,0.0,10043737.000000004,0.0
RWA,2010,0.0,10309030.999999996,0.0
RWA,2011,0.0,10576932.0,0.0
RWA,2012,0.0,10840334.0,0.0
RWA,2013,0.0,11101349.5,0.0
RWA,2014,0.0,11368451.5,0.0
RWA,2015,0.0,11642959.000000004,0.0
RWA,2016,0.0,11930899.499999998,0.0
RWA,2017,0.0,12230338.999999998,0.0
RWA,2018,0.0,12531807.5,0.0
RWA,2019,0.0,12835027.999999998,0.0
RWA,2020,0.0,13146361.500000004,0.0
RWA,2021,0.0,13461887.5,0.0
SAU,1965,235.13953999999998,4978921.500000001,47.22700287602444
SAU,1966,238.3216,5173237.000000001,46.06817742933485
SAU,1967,241.764879,5381026.499999999,44.929137405288756
SAU,1968,245.518049,5604581.500000002,43.806669418581905
SAU,1969,249.66276000000002,5844843.000000001,42.71504983110752
SAU,1970,262.85544,6106191.000000001,43.047366189495214
SAU,1971,263.27189,6396658.0,41.157724861951344
SAU,1972,282.16904900000003,6724259.499999997,41.96284349228345
SAU,1973,301.00036,7088758.499999999,42.46164684549488
SAU,1974,319.353769,7483505.5,42.67435481940916
SAU,1975,253.260839,7897544.499999998,32.068301609443296
SAU,1976,292.79429000000005,8319556.000000002,35.193499508868015
SAU,1977,345.7625,8755219.5,39.492156650098835
SAU,1978,385.33574,9210564.000000002,41.83628060127479
SAU,1979,466.84326999999996,9682001.5,48.21764074298067
SAU,1980,419.9163,10171710.5,41.282761635813365
SAU,1981,501.23673,10678211.000000006,46.94014100302005
SAU,1982,551.85293,11201153.5,49.26750892218377
SAU,1983,597.98203,11746019.999999996,50.90933184176429
SAU,1984,715.298,12310360.999999994,58.10536344141332
SAU,1985,729.7338,12890244.999999996,56.61132119676548
SAU,1986,784.659,13483348.499999998,58.19466877979161
SAU,1987,831.7380499999999,14089798.0,59.03122599770415
SAU,1988,870.27458,14713715.000000004,59.14716847512676
SAU,1989,856.54525,15353226.499999994,55.789266835866734
SAU,1990,928.3370299999999,16004762.5,58.00379918164983
SAU,1991,972.4523,16654276.5,58.390546115888014
SAU,1992,981.7563,17281349.500000004,56.8101640441911
SAU,1993,1002.8502699999999,17846460.5,56.193230584854625
SAU,1994,1159.5803700000001,18367527.5,63.13208840983089
SAU,1995,1130.00584,18888857.0,59.823939585121536
SAU,1996,1168.5528399999998,19410279.500000007,60.202782757455886
SAU,1997,1190.24898,19938377.0,59.6963825089675
SAU,1998,1252.57698,20472579.999999996,61.183152294434805
SAU,1999,1275.4303300000001,21009660.000000007,60.70685246691283
SAU,2000,1334.8796,21547389.500000007,61.95087344571367
SAU,2001,1422.33236527,22085929.499999996,64.39993233112513
SAU,2002,1481.38266277,22623415.0,65.48006402967899
SAU,2003,1569.19097084,23150847.5,67.7811458453087
SAU,2004,1702.44756665,23661808.0,71.94917508628251
SAU,2005,1811.1058913800002,24397644.0,74.2328190123604
SAU,2006,1900.16993417,25382869.5,74.86032791406818
SAU,2007,1944.0570761,26400068.000000004,73.63833593534682
SAU,2008,2128.463730725,27437352.999999993,77.57540352835788
SAU,2009,2205.1381746611,28483796.5,77.41728440803529
SAU,2010,2451.1066384329997,29411929.0,83.3371601853452
SAU,2011,2557.2909385260004,30150945.000000004,84.81627818053465
SAU,2012,2714.21041165,30821543.5,88.0621183572458
SAU,2013,2731.22026272,31482497.5,86.75360850008802
SAU,2014,2931.717165714,32125564.00000001,91.2580761450289
SAU,2015,3056.6253405899997,32749848.000000007,93.33250464521237
SAU,2016,3179.8439374699997,33416269.50000001,95.1585555494158
SAU,2017,3181.819266193,34193121.49999999,93.05436668579677
SAU,2018,3101.677492911,35018133.0,88.57346829172761
SAU,2019,2973.286319122,35827362.0,82.98926164650358
SAU,2020,2890.9272767539996,35997106.49999999,80.30999038086576
SAU,2021,2987.546275539,35950396.0,83.101901729789
SAU,2022,3193.3193613709996,36408820.0,87.70730172993795
SDN,1980,0.0,16673586.0,0.0
SDN,1981,0.0,17404336.0,0.0
SDN,1982,0.0,18128631.5,0.0
SDN,1983,0.0,18733994.5,0.0
SDN,1984,0.0,19165837.0,0.0
SDN,1985,0.0,19517195.5,0.0
SDN,1986,0.0,19887452.500000007,0.0
SDN,1987,0.0,20230531.5,0.0
SDN,1988,0.0,20453818.5,0.0
SDN,1989,0.0,20718709.000000004,0.0
SDN,1990,0.0,21090886.0,0.0
SDN,1991,0.0,21453711.000000007,0.0
SDN,1992,0.0,21780059.499999993,0.0
SDN,1993,0.0,22163251.000000007,0.0
SDN,1994,0.0,22703630.999999985,0.0
SDN,1995,0.0,23290602.000000007,0.0
SDN,1996,0.0,23862257.999999993,0.0
SDN,1997,0.0,24454372.0,0.0
SDN,1998,0.0,25029144.499999996,0.0
SDN,1999,0.0,25634162.00000001,0.0
SDN,2000,0.0,26298773.000000004,0.0
SDN,2001,0.0,26947253.500000004,0.0
SDN,2002,0.0,27570318.0,0.0
SDN,2003,0.0,28188976.999999996,0.0
SDN,2004,0.0,28831549.5,0.0
SDN,2005,0.0,29540577.500000004,0.0
SDN,2006,0.0,30332968.499999996,0.0
SDN,2007,0.0,31191163.0,0.0
SDN,2008,0.0,32065240.999999996,0.0
SDN,2009,0.0,32948155.0,0.0
SDN,2010,0.0,33739933.0,0.0
SDN,2011,0.0,34419624.500000015,0.0
SDN,2012,0.0,35159792.000000015,0.0
SDN,2013,0.0,35990703.5,0.0
SDN,2014,0.0,37003244.50000001,0.0
SDN,2015,0.0,38171178.000000015,0.0
SDN,2016,0.0,39377169.000000015,0.0
SDN,2017,0.0,40679828.000000015,0.0
SDN,2018,0.0,41999059.0,0.0
SDN,2019,0.0,43232092.99999998,0.0
SDN,2020,0.0,44440486.0,0.0
SDN,2021,0.0,45657201.50000001,0.0
SDN,2022,0.0,46874204.0,0.0
SEN,2000,0.0,9704286.500000004,0.0
SEN,2001,0.0,9938027.0,0.0
SEN,2002,0.0,10180949.5,0.0
SEN,2003,0.0,10434504.000000004,0.0
SEN,2004,0.0,10698691.0,0.0
SEN,2005,0.0,10974057.000000004,0.0
SEN,2006,0.0,11263386.499999996,0.0
SEN,2007,0.0,11563868.999999994,0.0
SEN,2008,0.0,11872928.999999996,0.0
SEN,2009,0.0,12195028.5,0.0
SEN,2010,0.0,12530121.5,0.0
SEN,2011,0.0,12875880.0,0.0
SEN,2012,0.0,13231833.000000002,0.0
SEN,2013,0.0,13595565.499999994,0.0
SEN,2014,0.0,13970307.5,0.0
SEN,2015,0.0,14356180.5,0.0
SEN,2016,0.0,14751356.5,0.0
SEN,2017,0.0,15157793.0,0.0
SEN,2018,0.0,15574909.0,0.0
SEN,2019,0.0,16000781.500000004,0.0
SEN,2020,0.0,16436119.999999998,0.0
SEN,2021,0.0,16876719.999999996,0.0
SGP,1965,47.888004,1860651.0000000002,25.737230678939788
SGP,1966,54.743719997,1906846.0,28.70904100121352
SGP,1967,65.75602,1950282.5,33.71615137806959
SGP,1968,81.73452999999999,1990675.5000000007,41.05869088156255
SGP,1969,80.31851,2027411.5,39.616284114004486
SGP,1970,87.20538,2061830.5000000005,42.29512561774597
SGP,1971,75.69787111000001,2095900.0,36.11711966696885
SGP,1972,94.787581945,2131565.0,44.468539286862004
SGP,1973,89.32661750000001,2168363.0,41.19541677292963
SGP,1974,88.058516664,2202329.0,39.98426968177779
SGP,1975,85.985959889,2232425.0,38.51684150150621
SGP,1976,101.99187972,2261936.5000000005,45.090514132470105
SGP,1977,102.3746325,2292166.0,44.66283528330845
SGP,1978,105.373642774,2323250.5,45.356126157726
SGP,1979,112.33330861099999,2358229.0,47.6346057193767
SGP,1980,111.57115417,2400729.0,46.47386446783456
SGP,1981,128.359802774,2451721.5,52.35496885514934
SGP,1982,124.893638528,2507219.0,49.813613620509415
SGP,1983,132.311576945,2564773.0000000005,51.58802628731665
SGP,1984,139.10252833299998,2624370.5,53.004150264987345
SGP,1985,141.89364222999998,2685994.500000001,52.827227393801415
SGP,1986,164.75604860999997,2749727.000000001,59.91723855131797
SGP,1987,173.23669388,2814741.499999999,61.54621796708509
SGP,1988,200.42959804999998,2880504.0,69.58143368313323
SGP,1989,228.5375425,2945693.4999999995,77.58361231404423
SGP,1990,273.10359777,3022209.0000000005,90.36555637614738
SGP,1991,278.31494805999995,3120620.0,89.18578617710583
SGP,1992,298.58745610999995,3228231.0,92.49259303624801
SGP,1993,326.2119186,3334130.9999999995,97.84016242913071
SGP,1994,373.08349719999995,3438613.5,108.49823546612609
SGP,1995,388.94085362,3543874.9999999995,109.75016150964693
SGP,1996,392.4771329167,3651902.5,107.4719637002083
SGP,1997,412.80064,3760649.5,109.76844292455333
SGP,1998,418.50926,3866292.499999999,108.24562807909646
SGP,1999,414.32619,3966481.5,104.4568567885669
SGP,2000,442.23233,4053602.5,109.09612622352587
SGP,2001,499.210576,4121337.4999999995,121.12829293888211
SGP,2002,480.73022105,4176794.000000002,115.09550651767834
SGP,2003,452.693662226,4226413.5,107.11059441438941
SGP,2004,507.77036538,4270401.499999999,118.90459606198623
SGP,2005,535.263259946,4344637.499999999,123.20090224926706
SGP,2006,589.467589997,4486583.000000002,131.3845280466225
SGP,2007,633.8306030499999,4663255.5,135.92019631993142
SGP,2008,675.9805575291001,4838402.0,139.71153234665084
SGP,2009,726.6439811664001,5010704.0,145.0183409689337
SGP,2010,771.4408093345,5163589.500000001,149.40010419776783
SGP,2011,800.6217155610001,5281344.000000003,151.59431303111475
SGP,2012,802.304621597,5381004.499999999,149.09941472767775
SGP,2013,810.2381151750001,5478054.499999998,147.90618004530631
SGP,2014,825.9256006300001,5570501.500000001,148.26772789308106
SGP,2015,875.8098786600001,5650018.0,155.0101041554204
SGP,2016,924.19275887,5711932.999999999,161.80035005137492
SGP,2017,947.52253517,5764487.0,164.37239517931084
SGP,2018,948.3993799,5814536.500000002,163.1083371649657
SGP,2019,928.32489456,5866405.0,158.24425598982683
SGP,2020,909.44915614,5909869.499999999,153.88650394733762
SGP,2021,908.5887966,5941060.499999999,152.9337727834955
SGP,2022,875.7301388999999,5975688.499999998,146.54882678372545
SHN,2000,0.0,6024.5,0.0
SHN,2001,0.0,5944.0,0.0
SHN,2002,0.0,5850.499999999999,0.0
SHN,2003,0.0,5746.499999999998,0.0
SHN,2004,0.0,5637.999999999999,0.0
SHN,2005,0.0,5532.500000000002,0.0
SHN,2006,0.0,5426.500000000001,0.0
SHN,2007,0.0,5312.500000000001,0.0
SHN,2008,0.0,5259.499999999999,0.0
SHN,2009,0.0,5284.500000000001,0.0
SHN,2010,0.0,5321.000000000002,0.0
SHN,2011,0.0,5355.499999999999,0.0
SHN,2012,0.0,5389.000000000001,0.0
SHN,2013,0.0,5421.500000000001,0.0
SHN,2014,0.0,5456.499999999999,0.0
SHN,2015,0.0,5496.999999999999,0.0
SHN,2016,0.0,5509.999999999998,0.0
SHN,2017,0.0,5494.999999999998,0.0
SHN,2018,0.0,5472.0,0.0
SHN,2019,0.0,5446.5,0.0
SHN,2020,0.0,5420.499999999999,0.0
SHN,2021,0.0,5403.499999999998,0.0
SLB,2000,0.0,429978.50000000006,0.0
SLB,2001,0.0,440395.0000000001,0.0
SLB,2002,0.0,450760.5,0.0
SLB,2003,0.0,461216.5,0.0
SLB,2004,0.0,471785.0,0.0
SLB,2005,0.0,482486.0,0.0
SLB,2006,0.0,493429.5,0.0
SLB,2007,0.0,504619.0,0.0
SLB,2008,0.0,516001.0,0.0
SLB,2009,0.0,527833.5,0.0
SLB,2010,0.0,540393.5,0.0
SLB,2011,0.0,553720.9999999998,0.0
SLB,2012,0.0,567762.5,0.0
SLB,2013,0.0,582364.9999999999,0.0
SLB,2014,0.0,597375.4999999997,0.0
SLB,2015,0.0,612659.9999999999,0.0
SLB,2016,0.0,628101.9999999999,0.0
SLB,2017,0.0,643633.9999999998,0.0
SLB,2018,0.0,659249.0,0.0
SLB,2019,0.0,674993.0,0.0
SLB,2020,0.0,691190.5000000001,0.0
SLB,2021,0.0,707851.0,0.0
SLE,2000,0.0,4584067.0,0.0
SLE,2001,0.0,4857096.0,0.0
SLE,2002,0.0,5140112.500000002,0.0
SLE,2003,0.0,5350906.999999997,0.0
SLE,2004,0.0,5533329.0,0.0
SLE,2005,0.0,5683334.000000002,0.0
SLE,2006,0.0,5809773.999999999,0.0
SLE,2007,0.0,5939163.500000001,0.0
SLE,2008,0.0,6090860.500000001,0.0
SLE,2009,0.0,6259842.499999999,0.0
SLE,2010,0.0,6436697.999999999,0.0
SLE,2011,0.0,6612384.500000001,0.0
SLE,2012,0.0,6788587.500000001,0.0
SLE,2013,0.0,6964858.499999996,0.0
SLE,2014,0.0,7140688.000000002,0.0
SLE,2015,0.0,7314773.0,0.0
SLE,2016,0.0,7493912.999999999,0.0
SLE,2017,0.0,7677565.5,0.0
SLE,2018,0.0,7861280.999999997,0.0
SLE,2019,0.0,8046828.5,0.0
SLE,2020,0.0,8233970.499999999,0.0
SLE,2021,0.0,8420641.000000002,0.0
SLV,2000,0.0,5958482.000000001,0.0
SLV,2001,0.0,5988094.999999999,0.0
SLV,2002,0.0,6011274.999999997,0.0
SLV,2003,0.0,6026848.5,0.0
SLV,2004,0.0,6035655.500000001,0.0
SLV,2005,0.0,6037817.000000003,0.0
SLV,2006,0.0,6034435.999999999,0.0
SLV,2007,0.0,6044130.999999999,0.0
SLV,2008,0.0,6068099.000000001,0.0
SLV,2009,0.0,6091187.500000001,0.0
SLV,2010,0.0,6114034.500000001,0.0
SLV,2011,0.0,6137348.5,0.0
SLV,2012,0.0,6161289.0,0.0
SLV,2013,0.0,6185642.499999998,0.0
SLV,2014,0.0,6209526.5,0.0
SLV,2015,0.0,6231066.000000001,0.0
SLV,2016,0.0,6250510.0,0.0
SLV,2017,0.0,6266654.5,0.0
SLV,2018,0.0,6276342.5,0.0
SLV,2019,0.0,6280217.000000001,0.0
SLV,2020,0.0,6292731.000000002,0.0
SLV,2021,0.0,6314167.499999998,0.0
SLV,2022,0.0,6336392.0,0.0
SOM,2000,0.0,8721465.0,0.0
SOM,2001,0.0,9070747.0,0.0
SOM,2002,0.0,9411102.5,0.0
SOM,2003,0.0,9758280.5,0.0
SOM,2004,0.0,10117354.5,0.0
SOM,2005,0.0,10467292.0,0.0
SOM,2006,0.0,10784972.999999998,0.0
SOM,2007,0.0,11118092.0,0.0
SOM,2008,0.0,11444869.499999994,0.0
SOM,2009,0.0,11730037.000000004,0.0
SOM,2010,0.0,12026649.500000004,0.0
SOM,2011,0.0,12216837.499999998,0.0
SOM,2012,0.0,12440326.499999996,0.0
SOM,2013,0.0,12852484.999999994,0.0
SOM,2014,0.0,13309234.999999994,0.0
SOM,2015,0.0,13763906.500000004,0.0
SOM,2016,0.0,14292846.999999996,0.0
SOM,2017,0.0,14864221.0,0.0
SOM,2018,0.0,15411093.5,0.0
SOM,2019,0.0,15981300.499999998,0.0
SOM,2020,0.0,16537015.499999998,0.0
SOM,2021,0.0,17065581.0,0.0
SPM,2000,0.0,6273.500000000002,0.0
SPM,2001,0.0,6261.000000000001,0.0
SPM,2002,0.0,6240.999999999999,0.0
SPM,2003,0.0,6202.000000000001,0.0
SPM,2004,0.0,6160.500000000001,0.0
SPM,2005,0.0,6114.999999999997,0.0
SPM,2006,0.0,6077.500000000003,0.0
SPM,2007,0.0,6064.5,0.0
SPM,2008,0.0,6058.5,0.0
SPM,2009,0.0,6053.999999999999,0.0
SPM,2010,0.0,6052.000000000001,0.0
SPM,2011,0.0,6045.499999999999,0.0
SPM,2012,0.0,6026.999999999998,0.0
SPM,2013,0.0,6005.000000000001,0.0
SPM,2014,0.0,5989.000000000002,0.0
SPM,2015,0.0,5978.000000000001,0.0
SPM,2016,0.0,5964.999999999998,0.0
SPM,2017,0.0,5957.000000000001,0.0
SPM,2018,0.0,5944.500000000001,0.0
SPM,2019,0.0,5924.999999999999,0.0
SPM,2020,0.0,5905.5,0.0
SPM,2021,0.0,5882.5,0.0
SRB,1990,0.0,7987528.5,0.0
SRB,1991,0.0,7964455.500000002,0.0
SRB,1992,0.0,7943501.5,0.0
SRB,1993,0.0,7957070.999999999,0.0
SRB,1994,0.0,7969951.000000001,0.0
SRB,1995,0.0,7982461.5,0.0
SRB,1996,0.0,7993446.000000001,0.0
SRB,1997,0.0,7997524.5,0.0
SRB,1998,0.0,7985506.0,0.0
SRB,1999,0.0,7959744.5,0.0
SRB,2000,0.0,7935022.000000001,0.0
SRB,2001,0.0,7917793.500000002,0.0
SRB,2002,0.0,7904268.500000002,0.0
SRB,2003,0.0,7887462.999999999,0.0
SRB,2004,0.0,7863394.5,0.0
SRB,2005,0.0,7830943.999999998,0.0
SRB,2006,0.0,7794791.499999998,0.0
SRB,2007,0.0,7758174.000000002,0.0
SRB,2008,0.0,7722794.000000001,0.0
SRB,2009,0.0,7688034.500000002,0.0
SRB,2010,0.0,7653748.499999999,0.0
SRB,2011,0.0,7620918.500000001,0.0
SRB,2012,0.0,7591349.500000001,0.0
SRB,2013,0.0,7566675.5,0.0
SRB,2014,0.0,7543959.999999998,0.0
SRB,2015,0.0,7519496.0,0.0
SRB,2016,0.0,7493288.000000001,0.0
SRB,2017,0.0,7464880.0,0.0
SRB,2018,0.0,7433818.000000001,0.0
SRB,2019,0.0,7401055.499999998,0.0
SRB,2020,0.0,7358004.5,0.0
SRB,2021,0.0,7296768.5,0.0
SRB,2022,0.0,7221365.500000002,0.0
SSD,1980,0.0,4192012.0000000005,0.0
SSD,1981,0.0,4293865.999999999,0.0
SSD,1982,0.0,4398297.5,0.0
SSD,1983,0.0,4502541.0,0.0
SSD,1984,0.0,4603039.000000002,0.0
SSD,1985,0.0,4706974.999999999,0.0
SSD,1986,0.0,4819667.000000001,0.0
SSD,1987,0.0,4893808.499999998,0.0
SSD,1988,0.0,4814879.0,0.0
SSD,1989,0.0,4706625.500000001,0.0
SSD,1990,0.0,4750817.0,0.0
SSD,1991,0.0,4867185.000000001,0.0
SSD,1992,0.0,4956969.0,0.0
SSD,1993,0.0,5018172.500000001,0.0
SSD,1994,0.0,5142863.000000001,0.0
SSD,1995,0.0,5302042.500000001,0.0
SSD,1996,0.0,5434894.0,0.0
SSD,1997,0.0,5589410.499999998,0.0
SSD,1998,0.0,5699435.999999998,0.0
SSD,1999,0.0,5850144.999999999,0.0
SSD,2000,0.0,6114440.500000001,0.0
SSD,2001,0.0,6394431.0,0.0
SSD,2002,0.0,6686099.500000002,0.0
SSD,2003,0.0,6992367.0,0.0
SSD,2004,0.0,7317117.499999999,0.0
SSD,2005,0.0,7662654.500000001,0.0
SSD,2006,0.0,8029516.999999999,0.0
SSD,2007,0.0,8417822.499999996,0.0
SSD,2008,0.0,8823888.5,0.0
SSD,2009,0.0,9229226.5,0.0
SSD,2010,0.0,9714419.499999998,0.0
SSD,2011,0.0,10243050.0,0.0
SSD,2012,0.0,10701604.5,0.0
SSD,2013,0.0,11106031.0,0.0
SSD,2014,0.0,11213284.500000004,0.0
SSD,2015,0.0,11194299.499999996,0.0
SSD,2016,0.0,11066104.999999996,0.0
SSD,2017,0.0,10658225.500000004,0.0
SSD,2018,0.0,10395329.5,0.0
SSD,2019,0.0,10447666.0,0.0
SSD,2020,0.0,10606226.999999994,0.0
SSD,2021,0.0,10748272.5,0.0
SSD,2022,0.0,10913163.499999994,0.0
STP,2000,0.0,143713.49999999997,0.0
STP,2001,0.0,146257.99999999997,0.0
STP,2002,0.0,149841.5,0.0
STP,2003,0.0,153761.49999999997,0.0
STP,2004,0.0,157696.99999999994,0.0
STP,2005,0.0,161680.50000000003,0.0
STP,2006,0.0,165724.49999999997,0.0
STP,2007,0.0,169844.50000000003,0.0
STP,2008,0.0,174003.49999999997,0.0
STP,2009,0.0,178127.99999999994,0.0
STP,2010,0.0,182138.5,0.0
STP,2011,0.0,186044.5,0.0
STP,2012,0.0,189924.5,0.0
STP,2013,0.0,193757.0,0.0
STP,2014,0.0,197497.0,0.0
STP,2015,0.0,201123.50000000003,0.0
STP,2016,0.0,204632.5,0.0
STP,2017,0.0,208036.5,0.0
STP,2018,0.0,211344.0,0.0
STP,2019,0.0,214599.0,0.0
STP,2020,0.0,218641.0000000001,0.0
STP,2021,0.0,223107.5,0.0
SUR,2000,0.0,478998.5,0.0
SUR,2001,0.0,487393.4999999999,0.0
SUR,2002,0.0,495666.0000000001,0.0
SUR,2003,0.0,503780.0,0.0
SUR,2004,0.0,510572.0,0.0
SUR,2005,0.0,516219.5000000002,0.0
SUR,2006,0.0,522022.5000000002,0.0
SUR,2007,0.0,527946.0,0.0
SUR,2008,0.0,533937.9999999998,0.0
SUR,2009,0.0,539986.9999999999,0.0
SUR,2010,0.0,546079.9999999999,0.0
SUR,2011,0.0,552146.5000000001,0.0
SUR,2012,0.0,558110.4999999998,0.0
SUR,2013,0.0,563947.0000000001,0.0
SUR,2014,0.0,569682.0000000001,0.0
SUR,2015,0.0,575474.9999999999,0.0
SUR,2016,0.0,581452.9999999999,0.0
SUR,2017,0.0,587559.5000000001,0.0
SUR,2018,0.0,593714.5000000002,0.0
SUR,2019,0.0,600300.5,0.0
SUR,2020,0.0,607064.9999999999,0.0
SUR,2021,0.0,612984.5000000001,0.0
SVK,1965,106.8362108,4363511.499999999,24.48399890776042
SVK,1966,110.58359300000001,4400352.5,25.130621467257455
SVK,1967,111.16375779999998,4433960.500000001,25.070985138455782
SVK,1968,122.685057,4463936.0,27.483605723737973
SVK,1969,128.116353,4492218.999999998,28.519614248548447
SVK,1970,141.7335074,4522866.999999998,31.337093794710317
SVK,1971,151.920088,4557502.500000001,33.33406575202097
SVK,1972,159.766065055,4597164.500000001,34.75317558355808
SVK,1973,166.2161532,4641289.500000001,35.81249417861135
SVK,1974,174.93800900000002,4688472.499999999,37.312367514153074
SVK,1975,183.08553156999997,4737059.0,38.64962027494274
SVK,1976,189.9377727,4786342.500000001,39.68328064696582
SVK,1977,199.63968163999996,4835451.499999999,41.286668192205006
SVK,1978,209.450491474,4883367.5,42.89058553836057
SVK,1979,215.49113219999998,4930967.499999999,43.701592476527175
SVK,1980,219.0511034,4973883.000000001,44.0402605770984
SVK,1981,217.342554,5011717.500000002,43.36688051551188
SVK,1982,215.01791860000003,5048144.999999999,42.59345137669383
SVK,1983,215.63942939999998,5082436.5,42.42835683239721
SVK,1984,232.297358,5115041.0,45.414564223434375
SVK,1985,239.66718100000003,5146570.999999999,46.56832306403624
SVK,1986,237.593463,5175411.0,45.90813425252603
SVK,1987,242.9572035,5201173.999999999,46.71199300388721
SVK,1988,244.17126000000002,5224907.999999999,46.73216447064715
SVK,1989,247.676006,5245118.500000002,47.22028796870841
SVK,1990,248.35374670000002,5261304.999999999,47.203829981344946
SVK,1991,222.1884237,5280226.5,42.07933574440414
SVK,1992,213.74225199999998,5301892.499999999,40.31433153350431
SVK,1993,209.976111,5321859.500000001,39.455402947033825
SVK,1994,206.84326100000004,5338810.999999999,38.74331962678583
SVK,1995,209.74927699999998,5349996.500000001,39.205497984905215
SVK,1996,211.202418,5358288.999999999,39.41601843424273
SVK,1997,207.321382,5365829.000000001,38.63734420161357
SVK,1998,209.52091099999998,5371080.5,39.00908038894595
SVK,1999,211.293347,5374620.500000002,39.31316583189454
SVK,2000,218.247208,5376689.499999998,40.59137281407082
SVK,2001,224.55816799999997,5376455.499999999,41.76695371141824
SVK,2002,226.42680499999997,5375205.999999999,42.124302770907754
SVK,2003,219.882978,5374375.500000001,40.913214567906536
SVK,2004,215.043008,5374930.5,40.00851880782458
SVK,2005,226.26744399999998,5376241.499999999,42.08654763741547
SVK,2006,220.17848500000002,5377235.5,40.94640917251997
SVK,2007,206.62883600000004,5378382.000000001,38.41840092429285
SVK,2008,212.208593,5381635.499999999,39.43198921591773
SVK,2009,192.3178,5388926.499999999,35.68759009795365
SVK,2010,205.49988399999998,5396424.000000003,38.080751994283595
SVK,2011,197.691353,5402679.500000001,36.591353049907916
SVK,2012,189.893341,5409283.500000001,35.10508203165909
