fonte,entities,years,values
Hydropower,39,1965,5.9139786
Hydropower,39,1966,5.943548
Hydropower,39,1967,5.9790325
Hydropower,39,1968,3.8588707
Hydropower,39,1969,5.437903
Hydropower,39,1970,6.363441
Hydropower,39,1971,6.4166665
Hydropower,39,1972,6.1948924
Hydropower,39,1973,7.599462
Hydropower,39,1974,6.1505375
Hydropower,39,1975,7.2534943
Hydropower,39,1976,8.734945
Hydropower,39,1977,10.435215
Hydropower,39,1978,8.601881
Hydropower,39,1979,9.790591
Hydropower,39,1980,10.9793005
Hydropower,39,1981,10.698387
Hydropower,39,1982,9.018817
Hydropower,39,1983,9.914784
Hydropower,39,1984,9.639785
Hydropower,39,1985,6.6147847
Hydropower,39,1986,6.877957
Hydropower,39,1987,7.501881
Hydropower,39,1988,7.676344
Hydropower,39,1989,7.9572577
Hydropower,39,1990,5.5532255
Hydropower,39,1991,7.2180104
Hydropower,39,1992,6.100269
Hydropower,39,1993,5.7424726
Hydropower,39,1994,4.3408604
Hydropower,39,1995,6.842473
Hydropower,39,1996,8.631452
Hydropower,39,1997,8.143548
Hydropower,39,1998,9.157795
Hydropower,39,1999,8.140591
Hydropower,39,2000,7.904032
Hydropower,39,2001,5.1029377
Hydropower,39,2002,6.403923
Hydropower,39,2003,8.784475
Hydropower,39,2004,9.129073
Hydropower,39,2005,12.418624
Hydropower,39,2006,12.0588255
Hydropower,39,2007,8.126582
Hydropower,39,2008,7.935604
Hydropower,39,2009,9.69071
Hydropower,39,2010,14.036102
Hydropower,39,2011,8.046995
Hydropower,39,2012,8.845483
Hydropower,39,2013,11.000162
Hydropower,39,2014,12.466264
Hydropower,39,2015,15.227525
Hydropower,39,2016,10.386482
Hydropower,39,2017,7.526403
Hydropower,39,2018,13.616441
Hydropower,39,2019,7.7220783
Hydropower,39,2020,7.407181
Hydropower,39,2021,12.610302
Hydropower,39,2022,9.8225155
Hydropower,367031,1965,240.79947
Hydropower,367031,1966,271.51962
Hydropower,367031,1967,261.90347
Hydropower,367031,1968,307.64517
Hydropower,367031,1969,340.589
Hydropower,367031,1970,367.78143
Hydropower,367031,1971,372.87338
Hydropower,367031,1972,363.411
Hydropower,367031,1973,361.77283
Hydropower,367031,1974,390.4113
Hydropower,367031,1975,372.5422
Hydropower,367031,1976,401.36694
Hydropower,367031,1977,434.7188
Hydropower,367031,1978,501.80402
Hydropower,367031,1979,508.67017
Hydropower,367031,1980,543.90265
Hydropower,367031,1981,552.2
Hydropower,367031,1982,516.518
Hydropower,367031,1983,533.3285
Hydropower,367031,1984,600.23334
Hydropower,367031,1985,573.9283
Hydropower,367031,1986,577.2084
Hydropower,367031,1987,582.46173
Hydropower,367031,1988,605.9452
Hydropower,367031,1989,588.90436
Hydropower,367031,1990,624.63025
Hydropower,367031,1991,625.27985
Hydropower,367031,1992,638.7112
Hydropower,367031,1993,658.1637
Hydropower,367031,1994,669.2554
Hydropower,367031,1995,651.46967
Hydropower,367031,1996,587.8967
Hydropower,367031,1997,585.0522
Hydropower,367031,1998,586.48334
Hydropower,367031,1999,600.7537
Hydropower,367031,2000,616.32587
Hydropower,367031,2001,638.39984
Hydropower,367031,2002,605.14355
Hydropower,367031,2003,596.59485
Hydropower,367031,2004,650.6411
Hydropower,367031,2005,640.0346
Hydropower,367031,2006,631.71155
Hydropower,367031,2007,643.0272
Hydropower,367031,2008,583.55597
Hydropower,367031,2009,609.7011
Hydropower,367031,2010,601.8506
Hydropower,367031,2011,586.8979
Hydropower,367031,2012,584.13257
Hydropower,367031,2013,625.31226
Hydropower,367031,2014,599.1018
Hydropower,367031,2015,580.1357
Hydropower,367031,2016,631.4283
Hydropower,367031,2017,639.6387
Hydropower,367031,2018,646.38617
Hydropower,367031,2019,654.91034
Hydropower,367031,2020,691.34247
Hydropower,367031,2021,693.2946
Hydropower,367031,2022,645.99445
Hydropower,44,1965,349.18494
Hydropower,44,1966,387.36557
Hydropower,44,1967,396.01184
Hydropower,44,1968,402.7419
Hydropower,44,1969,445.43494
Hydropower,44,1970,467.60938
Hydropower,44,1971,480.39542
Hydropower,44,1972,537.10455
Hydropower,44,1973,575.5898
Hydropower,44,1974,622.94006
Hydropower,44,1975,598.7016
Hydropower,44,1976,628.91907
Hydropower,44,1977,650.9723
Hydropower,44,1978,695.64355
Hydropower,44,1979,721.86316
Hydropower,44,1980,742.6419
Hydropower,44,1981,786.60345
Hydropower,44,1982,762.29706
