fonte,entities,years,values
Oil,367031,2011,29.676254
Oil,367031,2012,30.885633
Oil,367031,2013,9.931662
Oil,367031,2014,12.623376
Oil,367031,2015,13.721437
Oil,367031,2016,16.585228
Oil,367031,2017,9.766773
Oil,367031,2018,8.873547
Oil,367031,2019,9.755176
Oil,367031,2020,10.229245
Oil,367031,2021,12.794418
Oil,367031,2022,10.744574
Oil,42,2000,0.42
Oil,42,2001,0.48
Oil,42,2002,0.66
Oil,42,2003,0.67
Oil,42,2004,0.73
Oil,42,2005,0.86
Oil,42,2006,0.98
Oil,42,2007,1.25
Oil,42,2008,1.23
Oil,42,2009,1.02
Oil,42,2010,0.81
Oil,42,2011,0.81
Oil,42,2012,0.51
Oil,42,2013,0.47
Oil,42,2014,0.26
Oil,42,2015,0.37
Oil,42,2016,0.46
Oil,42,2017,0.5
Oil,42,2018,0.4
Oil,42,2019,0.53
Oil,42,2020,0.41
Oil,42,2021,0.41
Oil,43,2000,0.04
Oil,43,2001,0.06
Oil,43,2002,0.11
Oil,43,2003,0.15
Oil,43,2004,0.18
Oil,43,2005,0.22
Oil,43,2006,0.54
Oil,43,2007,1.24
