fonte,entities,years,values
Renewables,194,2000,0.0
Renewables,194,2001,0.0
Renewables,194,2002,0.0
Renewables,194,2003,0.0
Renewables,194,2004,0.0
Renewables,194,2005,0.0
Renewables,194,2006,0.0
Renewables,194,2007,0.0
Renewables,194,2008,0.0
Renewables,194,2009,0.0
Renewables,194,2010,0.0
Renewables,194,2011,0.0
Renewables,194,2012,0.0
Renewables,194,2013,0.0
Renewables,194,2014,0.0
Renewables,194,2015,0.0
Renewables,194,2016,0.0
Renewables,194,2017,0.0
Renewables,194,2018,0.0
Renewables,194,2019,0.0
Renewables,194,2020,0.0
Renewables,194,2021,0.0
Renewables,33,2000,1.79
Renewables,33,2001,1.92
Renewables,33,2002,2.18
Renewables,33,2003,2.5
Renewables,33,2004,2.33
Renewables,33,2005,2.62
Renewables,33,2006,4.47
Renewables,33,2007,6.49
Renewables,33,2008,6.89
Renewables,33,2009,6.93
Renewables,33,2010,7.26
Renewables,33,2011,6.97
Renewables,33,2012,6.74
Renewables,33,2013,7.53
Renewables,33,2014,7.15
Renewables,33,2015,7.73
Renewables,33,2016,7.88
Renewables,33,2017,7.65
Renewables,33,2018,6.89
Renewables,33,2019,8.95
Renewables,33,2020,8.95
Renewables,33,2021,9.0
Renewables,34,2000,2.06
Renewables,34,2001,2.21
Renewables,34,2002,2.29
Renewables,34,2003,2.1
Renewables,34,2004,2.49
Renewables,34,2005,2.38
Renewables,34,2006,2.6
Renewables,34,2007,3.09
Renewables,34,2008,3.11
Renewables,34,2009,3.15
Renewables,34,2010,3.19
Renewables,34,2011,3.44
Renewables,34,2012,3.1
Renewables,34,2013,3.23
Renewables,34,2014,3.32
Renewables,34,2015,3.62
Renewables,34,2016,3.14
Renewables,34,2017,3.6
Renewables,34,2018,4.2
Renewables,34,2019,4.2
Renewables,34,2020,4.03
Renewables,34,2021,4.47
Renewables,34,2022,4.43
Renewables,35,2000,5.04
Renewables,35,2001,5.13
Renewables,35,2002,5.22
Renewables,35,2003,4.46
Renewables,35,2004,5.92
Renewables,35,2005,5.94
Renewables,35,2006,5.8
Renewables,35,2007,3.96
Renewables,35,2008,4.82
Renewables,35,2009,6.18
Renewables,35,2010,7.95
Renewables,35,2011,4.34
Renewables,35,2012,4.17
Renewables,35,2013,7.16
Renewables,35,2014,5.89
Renewables,35,2015,5.5
Renewables,35,2016,5.62
Renewables,35,2017,3.78
Renewables,35,2018,6.48
Renewables,35,2019,6.31
Renewables,35,2020,4.9
Renewables,35,2021,7.18
Renewables,35,2022,6.15
Renewables,36,2000,0.0
Renewables,36,2001,0.0
Renewables,36,2002,0.0
Renewables,36,2003,0.0
Renewables,36,2004,0.0
Renewables,36,2005,0.0
Renewables,36,2006,0.0
Renewables,36,2007,0.0
Renewables,36,2008,0.0
Renewables,36,2009,0.0
Renewables,36,2010,0.0
Renewables,36,2011,0.0
Renewables,36,2012,0.0
Renewables,36,2013,0.0
Renewables,36,2014,0.0
Renewables,36,2015,0.0
Renewables,36,2016,0.0
Renewables,36,2017,0.0
Renewables,36,2018,0.01
Renewables,36,2019,0.01
Renewables,36,2020,0.01
Renewables,36,2021,0.01
Renewables,37,1990,210.56706
Renewables,37,1991,221.78162
Renewables,37,1992,228.27237
Renewables,37,1993,240.04893
Renewables,37,1994,248.09332
Renewables,37,1995,259.49884
